path,mean_R,mean_G,mean_B,min_RGB,max_RGB
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-456.jpg,114.43576,114.43576,114.43576,0.0,223.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-807.jpg,130.57576,130.57576,130.57576,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-539.jpg,137.00836,137.00836,137.00836,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-573.jpg,155.2461,155.2461,155.2461,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-149.jpg,124.120026,144.89188,159.46559,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-635.jpg,119.390305,119.390305,119.390305,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-648.jpg,91.53116,124.52879,139.30919,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-105.jpg,136.09656,136.09656,136.09656,0.0,252.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-124.jpg,89.72167,121.06864,131.84627,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-192.jpg,145.72696,145.72696,145.72696,0.0,250.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-5.jpg,102.46517,102.46517,102.46517,8.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-125.jpg,144.7401,144.7401,144.7401,32.0,207.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-506.jpg,106.529594,106.529594,106.529594,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-10.jpg,133.79932,133.79932,133.79932,0.0,250.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-534.jpg,140.4805,140.4805,140.4805,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-521.jpg,88.80815,88.80815,88.80815,0.0,200.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-311.jpg,111.938934,111.938934,111.938934,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-791.jpg,150.92075,150.92075,150.92075,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-264.jpg,125.8246,125.8246,125.8246,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-727.jpg,137.64886,137.64886,137.64886,0.0,250.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-897.jpg,128.61954,128.45937,128.44601,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-171.jpg,82.962555,82.962555,82.962555,0.0,203.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-967.jpg,125.112976,125.112976,125.112976,7.0,233.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-532.jpg,141.32072,141.32072,141.32072,18.0,227.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-1060.jpg,119.9447,119.9447,119.9447,0.0,223.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-499.jpg,101.63108,101.63108,101.63108,2.0,184.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-939.jpg,121.21889,121.21889,121.21889,0.0,247.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-881.jpg,121.21464,121.047905,121.03808,0.0,251.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-899.jpg,141.70573,141.70573,141.70573,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-354.jpg,118.11025,118.11025,118.11025,0.0,253.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-490.jpg,245.24428,247.78589,250.89355,56.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-1021.jpg,91.47133,91.47133,91.47133,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-538.jpg,113.72769,146.68518,152.18082,15.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-918.jpg,126.354485,126.354485,126.354485,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-227.jpg,146.58234,146.58234,146.58234,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-845.jpg,126.30327,126.14209,126.131744,0.0,252.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-87.jpg,149.65416,149.65416,149.65416,39.0,244.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-812.jpg,107.80744,107.80744,107.80744,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-419.jpg,156.78519,156.78519,156.78519,0.0,229.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-284.jpg,146.99936,146.99936,146.99936,49.0,247.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-793.jpg,83.65128,83.65128,83.65128,0.0,195.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-94.jpg,99.45838,99.45838,99.45838,0.0,171.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-713.jpg,131.03087,153.74876,175.63493,7.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-589.jpg,125.97954,125.97954,125.97954,0.0,249.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-728.jpg,132.8782,132.8782,132.8782,10.0,227.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-688.jpg,107.669044,107.669044,107.669044,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-992.jpg,126.86073,153.0477,173.11649,0.0,241.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-529.jpg,117.93922,117.93922,117.93922,0.0,254.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-620.jpg,217.06288,217.06288,217.06288,91.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-392.jpg,167.71805,167.71805,167.71805,0.0,253.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-625.jpg,143.21619,143.21619,143.21619,0.0,226.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-474.jpg,130.98698,130.98698,130.98698,0.0,236.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-523.jpg,156.56685,156.56685,156.56685,50.0,241.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-1005.jpg,118.61511,118.61511,118.61511,0.0,251.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-305.jpg,146.91608,146.91608,146.91608,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-574.jpg,103.30357,144.47215,160.81013,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-380.jpg,126.71463,126.71463,126.71463,0.0,246.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-925.jpg,106.6351,126.83951,142.61584,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-201.jpg,93.49707,92.697105,88.61605,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-290.jpg,61.74215,76.267136,87.57051,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-948.jpg,128.4663,128.4663,128.4663,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-1008.jpg,123.6602,123.6602,123.6602,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-535.jpg,132.23871,132.23871,132.23871,3.0,254.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-483.jpg,135.1635,135.1635,135.1635,0.0,237.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-919.jpg,157.02979,157.02979,157.02979,26.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-975.jpg,140.63376,140.63376,140.63376,0.0,221.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-972.jpg,152.55966,152.55966,152.55966,16.0,232.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-263.jpg,112.554596,112.554596,112.554596,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-62.jpg,112.73313,155.8606,162.86922,2.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-854.jpg,176.5849,176.5849,176.5849,0.0,248.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-629.jpg,95.63695,111.1686,121.035545,0.0,214.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-550.jpg,158.72334,158.72334,158.72334,41.0,231.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-1044.jpg,86.45173,86.45173,86.45173,0.0,225.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-408.jpg,130.93893,130.93893,130.93893,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-136.jpg,144.09946,144.09946,144.09946,0.0,251.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-557.jpg,131.64056,131.64056,131.64056,0.0,250.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-299.jpg,144.53618,144.53618,144.53618,0.0,243.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-802.jpg,139.4969,139.4969,139.4969,0.0,198.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-798.jpg,123.46974,123.46974,123.46974,0.0,254.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-1046.jpg,138.55722,138.55722,138.55722,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-766.jpg,139.75969,139.75969,139.75969,0.0,252.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-445.jpg,162.86053,162.86053,162.86053,46.0,238.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-530.jpg,115.61182,115.61182,115.61182,0.0,251.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-937.jpg,154.0537,154.0537,154.0537,0.0,250.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-1029.jpg,168.95547,168.95547,168.95547,72.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-658.jpg,130.9876,130.9876,130.9876,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-583.jpg,118.05525,118.05525,118.05525,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-806.jpg,107.20616,107.20616,107.20616,0.0,245.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-240.jpg,133.0553,133.0553,133.0553,0.0,252.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-85.jpg,77.25078,124.64541,126.44112,0.0,253.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-527.jpg,156.3111,156.3111,156.3111,0.0,227.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-1055.jpg,140.01001,140.01001,140.01001,9.0,232.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-126.jpg,139.98221,139.98221,139.98221,0.0,223.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-208.jpg,97.45236,120.26277,131.6026,7.0,208.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-799.jpg,139.31587,139.31587,139.31587,46.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-569.jpg,115.37392,115.37392,115.37392,5.0,252.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-887.jpg,136.91476,136.91476,136.91476,0.0,252.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-829.jpg,148.20172,148.20172,148.20172,0.0,225.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-903.jpg,119.237656,119.237656,119.237656,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-205.jpg,123.31703,123.31703,123.31703,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-515.jpg,109.87213,109.87213,109.87213,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-1034.jpg,161.87534,161.87534,161.87534,46.0,231.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-970.jpg,130.21594,130.21594,130.21594,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-606.jpg,95.244095,95.244095,95.244095,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-952.jpg,138.89282,163.1336,164.37231,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-33.jpg,121.54595,121.54595,121.54595,0.0,208.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-319.jpg,167.01846,167.01846,167.01846,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-91.jpg,148.9572,148.9572,148.9572,0.0,211.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-133.jpg,163.52156,163.52156,163.52156,0.0,233.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-915.jpg,156.48045,156.48045,156.48045,0.0,245.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-222.jpg,126.84616,126.84616,126.84616,8.0,228.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-220.jpg,123.3557,123.3557,123.3557,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-92.jpg,121.745575,121.745575,121.745575,0.0,250.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-4.jpg,123.538284,123.538284,123.538284,10.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-203.jpg,147.33774,147.33774,147.33774,0.0,240.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-123.jpg,77.30795,77.30795,77.30795,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-320.jpg,85.01637,85.01637,85.01637,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-113.jpg,135.06798,135.06798,135.06798,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-191.jpg,117.98207,117.98207,117.98207,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-294.jpg,136.29286,136.29286,136.29286,0.0,243.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-463.jpg,120.941505,120.941505,120.941505,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-312.jpg,153.3653,153.3653,153.3653,8.0,252.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-336.jpg,101.24295,101.24295,101.24295,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-400.jpg,158.19043,158.19043,158.19043,0.0,227.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-441.jpg,118.97971,118.97971,118.97971,0.0,245.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-482.jpg,178.3958,178.3958,178.3958,48.0,245.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-147.jpg,159.86313,159.86313,159.86313,0.0,223.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-210.jpg,176.38895,176.38895,176.38895,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-710.jpg,169.6072,169.6072,169.6072,10.0,222.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-22.jpg,160.29599,173.32846,166.13597,7.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-934.jpg,129.98682,129.98682,129.98682,0.0,254.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-774.jpg,132.35236,132.35236,132.35236,0.0,245.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-604.jpg,175.55939,175.55939,175.55939,76.0,233.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-910.jpg,137.91159,137.91159,137.91159,0.0,227.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-428.jpg,121.011925,121.011925,121.011925,0.0,185.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-640.jpg,140.95644,140.95644,140.95644,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-820.jpg,107.39717,107.39717,107.39717,0.0,242.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-1026.jpg,105.09201,105.09201,105.09201,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-338.jpg,115.38582,115.38582,115.38582,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-1.jpg,123.27911,123.27911,123.27911,0.0,250.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-110.jpg,93.6159,93.6159,93.6159,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-577.jpg,163.75092,163.75092,163.75092,0.0,246.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-933.jpg,122.36896,122.36896,122.36896,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-638.jpg,156.20552,156.20552,156.20552,6.0,227.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-417.jpg,106.18207,157.40399,172.94377,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-982.jpg,123.165115,123.165115,123.165115,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-673.jpg,127.745575,127.745575,127.745575,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-783.jpg,115.081375,115.081375,115.081375,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-841.jpg,158.84308,158.84308,158.84308,21.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-228.jpg,173.76378,173.76378,173.76378,5.0,253.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-405.jpg,140.57568,140.57568,140.57568,0.0,205.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-993.jpg,159.789,159.789,159.789,0.0,226.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-260.jpg,84.77005,119.60272,134.91026,0.0,253.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-761.jpg,172.04413,172.04413,172.04413,0.0,252.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-908.jpg,135.95644,135.95644,135.95644,11.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-1037.jpg,156.00305,156.00305,156.00305,0.0,240.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-687.jpg,118.229515,118.229515,118.229515,0.0,253.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-737.jpg,82.36257,82.36257,82.36257,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-751.jpg,136.04762,136.04762,136.04762,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-587.jpg,77.69305,93.771835,107.095276,0.0,228.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-142.jpg,177.95741,177.95741,177.95741,98.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-987.jpg,159.08951,159.08951,159.08951,21.0,224.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-101.jpg,136.3888,136.3888,136.3888,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-86.jpg,124.765915,140.77986,142.84941,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-364.jpg,125.14505,147.83282,170.75528,5.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-112.jpg,148.63847,148.63847,148.63847,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-98.jpg,167.31477,167.31477,167.31477,43.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-19.jpg,164.55916,164.55916,164.55916,0.0,252.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-32.jpg,97.66437,97.66437,97.66437,0.0,180.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-239.jpg,99.947334,99.947334,99.947334,0.0,233.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-1042.jpg,124.90558,124.90558,124.90558,9.0,238.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-356.jpg,132.20036,132.20036,132.20036,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-17.jpg,151.09503,151.09503,151.09503,0.0,207.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-703.jpg,150.48035,150.48035,150.48035,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-1040.jpg,100.791916,100.791916,100.791916,0.0,254.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-1011.jpg,166.03152,166.03152,166.03152,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-513.jpg,164.68835,164.68835,164.68835,0.0,230.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-76.jpg,119.277435,119.277435,119.277435,0.0,253.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-898.jpg,155.43463,155.43463,155.43463,4.0,234.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-801.jpg,141.98897,141.98897,141.98897,0.0,234.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-1014.jpg,118.717316,118.717316,118.717316,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-929.jpg,92.78851,92.78851,92.78851,8.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-517.jpg,72.553894,72.553894,72.553894,0.0,172.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-266.jpg,89.754295,106.297585,118.42183,0.0,231.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-340.jpg,139.58134,139.58134,139.58134,0.0,252.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-619.jpg,141.98444,141.98444,141.98444,0.0,251.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-646.jpg,80.16372,106.303276,118.319916,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-189.jpg,130.16418,163.42532,165.55112,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-1058.jpg,109.03853,109.03853,109.03853,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-758.jpg,105.9801,105.9801,105.9801,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-842.jpg,193.81357,202.26317,203.60056,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-847.jpg,143.25452,143.25452,143.25452,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-684.jpg,115.223694,115.223694,115.223694,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-155.jpg,150.90839,150.90839,150.90839,40.0,235.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-904.jpg,134.44302,134.44302,134.44302,34.0,213.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-626.jpg,138.72888,138.72888,138.72888,0.0,251.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-800.jpg,105.177536,105.177536,105.177536,6.0,232.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-633.jpg,152.99402,152.99402,152.99402,47.0,240.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-127.jpg,42.050556,46.61033,50.91311,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-158.jpg,166.29799,166.29799,166.29799,15.0,242.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-103.jpg,113.83092,113.83092,113.83092,0.0,251.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-689.jpg,117.278885,117.278885,117.278885,2.0,238.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-30.jpg,118.6186,118.6186,118.6186,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-129.jpg,109.262856,109.262856,109.262856,0.0,254.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-980.jpg,141.59042,141.59042,141.59042,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-411.jpg,160.66492,160.66492,160.66492,0.0,249.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-962.jpg,154.21902,154.21902,154.21902,5.0,227.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-68.jpg,99.17925,101.120026,104.08909,15.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-759.jpg,123.07544,123.07544,123.07544,5.0,236.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-884.jpg,126.788635,126.788635,126.788635,7.0,231.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-234.jpg,124.988174,124.988174,124.988174,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-48.jpg,153.41043,153.41043,153.41043,4.0,232.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-612.jpg,119.95729,119.95729,119.95729,9.0,193.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-701.jpg,85.35556,124.66466,139.92754,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-270.jpg,151.86848,151.86848,151.86848,9.0,220.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-256.jpg,148.61765,148.61765,148.61765,42.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-95.jpg,124.86285,124.86285,124.86285,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-58.jpg,109.79697,109.79697,109.79697,0.0,243.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-437.jpg,116.296875,116.296875,116.296875,0.0,237.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-452.jpg,147.89185,147.89185,147.89185,0.0,250.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-194.jpg,117.69125,117.69125,117.69125,0.0,241.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-503.jpg,87.86725,87.86725,87.86725,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-586.jpg,146.20546,146.20546,146.20546,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-976.jpg,149.80399,149.80399,149.80399,0.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-295.jpg,147.8992,147.8992,147.8992,46.0,255.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-821.jpg,120.53544,120.37473,120.36258,0.0,254.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-746.jpg,142.5873,142.5873,142.5873,0.0,207.0
../data/raw/unzipped_raw_data/test/tuberculosis/tuberculosis-375.jpg,102.07132,102.07132,102.07132,0.0,235.0
