path,split,class,width,height,aspect_ratio,area
../data/raw/unzipped_raw_data/train/normal/normal-2749.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-7145.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-6248.jpg,train,normal,1904,1422,1.3389592123769338,2707488
../data/raw/unzipped_raw_data/train/normal/normal-2657.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-3605.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-5296.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-6224.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-2648.jpg,train,normal,1518,1156,1.3131487889273357,1754808
../data/raw/unzipped_raw_data/train/normal/normal-3106.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-2576.jpg,train,normal,1392,912,1.5263157894736843,1269504
../data/raw/unzipped_raw_data/train/normal/normal-2542.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-2589.jpg,train,normal,1384,950,1.456842105263158,1314800
../data/raw/unzipped_raw_data/train/normal/normal-1728.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-2941.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-2534.jpg,train,normal,256,256,1.0,65536
../data/raw/unzipped_raw_data/train/normal/normal-1652.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-4625.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-5122.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-7752.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-5073.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-2652.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-7880.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-2887.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-1751.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-6992.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-3712.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-3115.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-7779.jpg,train,normal,256,256,1.0,65536
../data/raw/unzipped_raw_data/train/normal/normal-6513.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-2430.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-7058.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-1250.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-4398.jpg,train,normal,1802,1407,1.2807391613361763,2535414
../data/raw/unzipped_raw_data/train/normal/normal-6416.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-1533.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-1298.jpg,train,normal,1596,1330,1.2,2122680
../data/raw/unzipped_raw_data/train/normal/normal-7786.jpg,train,normal,1716,1523,1.1267235718975706,2613468
../data/raw/unzipped_raw_data/train/normal/normal-4340.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-1263.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-5944.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-8147.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-4122.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-4125.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-1176.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-3616.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-3007.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-4583.jpg,train,normal,1210,1017,1.1897738446411013,1230570
../data/raw/unzipped_raw_data/train/normal/normal-7882.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-3826.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-2663.jpg,train,normal,256,256,1.0,65536
../data/raw/unzipped_raw_data/train/normal/normal-6340.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-2925.jpg,train,normal,1712,1519,1.1270572745227123,2600528
../data/raw/unzipped_raw_data/train/normal/normal-1828.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-8133.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-4839.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-2437.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-3444.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-2969.jpg,train,normal,1716,1569,1.0936902485659656,2692404
../data/raw/unzipped_raw_data/train/normal/normal-989.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-2871.jpg,train,normal,1874,1670,1.1221556886227544,3129580
../data/raw/unzipped_raw_data/train/normal/normal-3195.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-5782.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-7034.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-7322.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-5699.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-2201.jpg,train,normal,2120,2283,0.9286027157249234,4839960
../data/raw/unzipped_raw_data/train/normal/normal-7925.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-2587.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-3460.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-2843.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-5284.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-7855.jpg,train,normal,256,256,1.0,65536
../data/raw/unzipped_raw_data/train/normal/normal-1098.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-5183.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-5713.jpg,train,normal,256,256,1.0,65536
../data/raw/unzipped_raw_data/train/normal/normal-7095.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-7217.jpg,train,normal,1948,1576,1.236040609137056,3070048
../data/raw/unzipped_raw_data/train/normal/normal-6856.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-6770.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-1400.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-1978.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-4461.jpg,train,normal,256,256,1.0,65536
../data/raw/unzipped_raw_data/train/normal/normal-1258.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-1237.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-4861.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-5191.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-3368.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-3397.jpg,train,normal,1762,1506,1.1699867197875167,2653572
../data/raw/unzipped_raw_data/train/normal/normal-6840.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-4013.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-1382.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-1697.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-2779.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-1209.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-4124.jpg,train,normal,1244,1097,1.1340018231540565,1364668
../data/raw/unzipped_raw_data/train/normal/normal-6348.jpg,train,normal,256,256,1.0,65536
../data/raw/unzipped_raw_data/train/normal/normal-6420.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-3439.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-4779.jpg,train,normal,1808,1666,1.085234093637455,3012128
../data/raw/unzipped_raw_data/train/normal/normal-2633.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-1561.jpg,train,normal,256,256,1.0,65536
../data/raw/unzipped_raw_data/train/normal/normal-1259.jpg,train,normal,1400,882,1.5873015873015872,1234800
../data/raw/unzipped_raw_data/train/normal/normal-1977.jpg,train,normal,1422,1186,1.1989881956155144,1686492
../data/raw/unzipped_raw_data/train/normal/normal-6239.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-6500.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-8016.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-7264.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-1248.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-2897.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-1052.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-7635.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-1151.jpg,train,normal,1650,1078,1.530612244897959,1778700
../data/raw/unzipped_raw_data/train/normal/normal-6249.jpg,train,normal,1280,909,1.4081408140814082,1163520
../data/raw/unzipped_raw_data/train/normal/normal-4338.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-2977.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-1390.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-7297.jpg,train,normal,1524,1171,1.3014517506404781,1784604
../data/raw/unzipped_raw_data/train/normal/normal-6898.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-6288.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-4595.jpg,train,normal,1738,1296,1.3410493827160495,2252448
../data/raw/unzipped_raw_data/train/normal/normal-1459.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-7363.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-5361.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-3899.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-7242.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-7292.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-7844.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-3868.jpg,train,normal,1240,1064,1.1654135338345866,1319360
../data/raw/unzipped_raw_data/train/normal/normal-6007.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-4761.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-7175.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-2906.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-7935.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-4058.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-1355.jpg,train,normal,2338,1970,1.1868020304568527,4605860
../data/raw/unzipped_raw_data/train/normal/normal-5263.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-3476.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-1152.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-1829.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-4287.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-2324.jpg,train,normal,1360,1128,1.2056737588652482,1534080
../data/raw/unzipped_raw_data/train/normal/normal-3011.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-7370.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-1156.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-3119.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-1099.jpg,train,normal,256,256,1.0,65536
../data/raw/unzipped_raw_data/train/normal/normal-5145.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-7393.jpg,train,normal,1534,1063,1.4430856067732831,1630642
../data/raw/unzipped_raw_data/train/normal/normal-3757.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-3608.jpg,train,normal,1816,1558,1.165596919127086,2829328
../data/raw/unzipped_raw_data/train/normal/normal-5936.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-2532.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-4999.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-3599.jpg,train,normal,1512,1164,1.2989690721649485,1759968
../data/raw/unzipped_raw_data/train/normal/normal-1315.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-1604.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-6270.jpg,train,normal,1422,1067,1.3327085285848173,1517274
../data/raw/unzipped_raw_data/train/normal/normal-4238.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-7648.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-1894.jpg,train,normal,1434,1260,1.138095238095238,1806840
../data/raw/unzipped_raw_data/train/normal/normal-6397.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-1154.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-2215.jpg,train,normal,256,256,1.0,65536
../data/raw/unzipped_raw_data/train/normal/normal-1279.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-5677.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-4644.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-2055.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-5299.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-3120.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-4923.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-5274.jpg,train,normal,256,256,1.0,65536
../data/raw/unzipped_raw_data/train/normal/normal-6354.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-6061.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-6847.jpg,train,normal,256,256,1.0,65536
../data/raw/unzipped_raw_data/train/normal/normal-2108.jpg,train,normal,1518,1194,1.271356783919598,1812492
../data/raw/unzipped_raw_data/train/normal/normal-7265.jpg,train,normal,1426,1055,1.3516587677725118,1504430
../data/raw/unzipped_raw_data/train/normal/normal-5316.jpg,train,normal,1466,1178,1.2444821731748728,1726948
../data/raw/unzipped_raw_data/train/normal/normal-1408.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-2118.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-3917.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-4510.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-2018.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-4864.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-7253.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-6668.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-5175.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-4942.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-5993.jpg,train,normal,256,256,1.0,65536
../data/raw/unzipped_raw_data/train/normal/normal-5155.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-4698.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-8143.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-3691.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-4628.jpg,train,normal,256,256,1.0,65536
../data/raw/unzipped_raw_data/train/normal/normal-5768.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-3629.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-7018.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-3719.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-1512.jpg,train,normal,256,256,1.0,65536
../data/raw/unzipped_raw_data/train/normal/normal-1394.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-3414.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-4278.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-6929.jpg,train,normal,256,256,1.0,65536
../data/raw/unzipped_raw_data/train/normal/normal-7026.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-2353.jpg,train,normal,1588,1337,1.1877337322363501,2123156
../data/raw/unzipped_raw_data/train/normal/normal-6149.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-4487.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-6845.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-3948.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-2171.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-3937.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-7956.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-5664.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-3778.jpg,train,normal,1464,1183,1.2375316990701606,1731912
../data/raw/unzipped_raw_data/train/normal/normal-2536.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-6127.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-7600.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-3958.jpg,train,normal,1554,1151,1.3501303214596003,1788654
../data/raw/unzipped_raw_data/train/normal/normal-7562.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-5960.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-6539.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-3550.jpg,train,normal,1820,1670,1.089820359281437,3039400
../data/raw/unzipped_raw_data/train/normal/normal-6386.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-7798.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-8122.jpg,train,normal,1800,1503,1.1976047904191616,2705400
../data/raw/unzipped_raw_data/train/normal/normal-7349.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-5112.jpg,train,normal,2534,2169,1.1682803135085293,5496246
../data/raw/unzipped_raw_data/train/normal/normal-6661.jpg,train,normal,256,256,1.0,65536
../data/raw/unzipped_raw_data/train/normal/normal-3326.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-2549.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-7462.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-3378.jpg,train,normal,1932,1908,1.0125786163522013,3686256
../data/raw/unzipped_raw_data/train/normal/normal-1322.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-2106.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-5849.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-6161.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-7162.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-6729.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-4956.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-4771.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-5221.jpg,train,normal,1252,1028,1.2178988326848248,1287056
../data/raw/unzipped_raw_data/train/normal/normal-7629.jpg,train,normal,1198,1032,1.1608527131782946,1236336
../data/raw/unzipped_raw_data/train/normal/normal-6287.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-6512.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-2163.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-4490.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-5584.jpg,train,normal,1500,1268,1.1829652996845426,1902000
../data/raw/unzipped_raw_data/train/normal/normal-2699.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-5011.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-7703.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-3446.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-4853.jpg,train,normal,1504,1395,1.0781362007168458,2098080
../data/raw/unzipped_raw_data/train/normal/normal-2506.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-2892.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-2218.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-5345.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-3977.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-5214.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-4652.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-4453.jpg,train,normal,256,256,1.0,65536
../data/raw/unzipped_raw_data/train/normal/normal-2111.jpg,train,normal,1306,994,1.3138832997987928,1298164
../data/raw/unzipped_raw_data/train/normal/normal-1907.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-1069.jpg,train,normal,1422,1402,1.014265335235378,1993644
../data/raw/unzipped_raw_data/train/normal/normal-7785.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-3494.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-5225.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-3915.jpg,train,normal,256,256,1.0,65536
../data/raw/unzipped_raw_data/train/normal/normal-2196.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-5817.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-1883.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-1657.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-6826.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-2533.jpg,train,normal,256,256,1.0,65536
../data/raw/unzipped_raw_data/train/normal/normal-1286.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-1180.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-8148.jpg,train,normal,1746,1392,1.2543103448275863,2430432
../data/raw/unzipped_raw_data/train/normal/normal-2580.jpg,train,normal,1338,1102,1.2141560798548094,1474476
../data/raw/unzipped_raw_data/train/normal/normal-2752.jpg,train,normal,1836,1592,1.1532663316582914,2922912
../data/raw/unzipped_raw_data/train/normal/normal-5359.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-2903.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-6241.jpg,train,normal,512,512,1.0,262144
../data/raw/unzipped_raw_data/train/normal/normal-2776.jpg,train,normal,1024,1024,1.0,1048576
../data/raw/unzipped_raw_data/train/normal/normal-4982.jpg,train,normal,1024,1024,1.0,1048576
